Student,Device,DateTime,VideoFile,Timestamp,Confidence,Prediction,Location
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_41.25,0.36388853192329407, Shots, 196.41:142.81:101.06:53.4
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_43.75,0.24951231479644775, WineGlass, 416.22:389.05:118.03:181.31
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_45.75,0.2469615489244461, WineGlass, 416.0:389.2:117.76:180.95
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_46.00,0.24553243815898895, WineGlass, 415.87:388.74:119.51:180.71
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_46.25,0.24598336219787598, WineGlass, 415.84:388.59:119.81:180.61
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_46.75,0.23272804915905, WineGlass, 415.75:388.45:119.76:181.17
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_46.50,0.2240210920572281, WineGlass, 415.79:388.46:119.85:181.17
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_21_47.00,0.36954718828201294, WineGlass, 416.0:389.33:118.4:179.09
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_22_56.50,0.3365141749382019, Shots, 234.44:555.44:50.36:27.16
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_23_44.25,0.27105239033699036, ChampagneGlass, 74.24:145.53:24.21:63.96
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_23_56.75,0.3009347915649414, WineBottle2, 327.5:272.94:36.17:102.45
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_24_54.50,0.43576914072036743, Shots, 183.63:581.15:69.85:37.55
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_24_54.50,0.21508203446865082, Shots, 183.34:586.31:67.14:27.58
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_25_09.25,0.5918150544166565, WineBottle2, 84.24:772.32:82.49:55.35
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_25_31.50,0.334702730178833, BeerBottle, 109.66:626.0:47.69:106.89
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_26_33.75,0.20569029450416565, BeerBottle, 221.75:343.57:208.62:42.65
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_26_34.25,0.2672777473926544, BeerBottle, 223.46:341.79:223.06:43.15
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_26_50.00,0.21266503632068634, Cocktail3, 377.67:124.47:219.29:183.83
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_26_50.25,0.21125653386116028, Cocktail3, 381.08:122.78:214.56:187.11
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_26_53.75,0.7989646792411804, Red-Solo-Cups, 266.23:161.63:121.9:126.23
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_07.75,0.21039512753486633, ChampagneGlass, 225.57:106.99:161.57:208.42
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_19.25,0.8064101338386536, Shots, 91.73:497.64:96.37:125.54
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_19.50,0.879349410533905, Shots, 92.7:497.32:98.63:124.99
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_19.75,0.8928871750831604, Shots, 91.48:497.33:95.99:125.15
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_20.00,0.8381640911102295, Shots, 91.27:498.45:95.58:123.74
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_27_20.25,0.8194891214370728, Shots, 91.89:498.57:96.59:124.25
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_28_06.00,0.24012553691864014, BeerBottle, 267.0:379.49:443.42:329.67
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_28_47.25,0.22684644162654877, ChampagneGlass, 262.25:278.26:16.23:81.31
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_30_15.00,0.21766836941242218, WineBottle2, 454.01:766.49:73.5:66.98
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_32_04.25,0.6057990193367004, Beer1, 319.3:709.86:93.88:39.34
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_33_34.75,0.3866218626499176, Cocktail2, 200.66:348.44:306.11:212.41
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_34_19.25,0.43855589628219604, ChampagneGlass, 361.63:55.41:20.24:52.9
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_34_26.50,0.47680002450942993, ChampagneGlass, 363.64:52.38:22.21:46.89
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_34_26.50,0.21848918497562408, ChampagneGlass, 332.1:62.84:19.78:69.05
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_35_42.75,0.29797521233558655, Cocktail3, 171.91:404.93:60.43:154.2
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_36_23.75,0.3431429862976074, Cocktail3, 276.68:573.66:84.63:148.0
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_37_02.00,0.39606359601020813, Red-Solo-Cups, 260.43:413.33:342.03:357.95
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_37_34.75,0.24544905126094818, ChampagneGlass, 163.49:284.59:162.65:190.23
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_37_35.00,0.25181180238723755, ChampagneGlass, 163.6:285.49:162.83:188.56
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_37_45.00,0.2617039680480957, ChampagneGlass, 164.42:281.41:164.62:198.58
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_38_42.00,0.23648788034915924, Shots, 161.41:345.51:39.01:51.55
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_38_42.25,0.22068417072296143, Shots, 169.59:329.86:48.0:56.9
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_38_50.50,0.4690968692302704, Shots, 194.2:344.88:52.39:59.04
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_38_52.75,0.2863002121448517, WineGlass, 148.96:150.86:297.92:146.5
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_39_14.75,0.21273989975452423, Beer3, 178.98:782.57:254.19:34.85
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_39_33.75,0.38860639929771423, Shots, 217.94:790.66:52.56:18.67
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_40_22.50,0.5007396936416626, Shots, 354.65:773.77:33.48:52.16
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_52_10.75,0.33410993218421936, Shots, 374.51:177.34:158.11:96.98
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_52_57.00,0.41853293776512146, WineBottle2, 181.73:377.13:35.43:36.4
FERG29, Phone, Sep_15_2022_0730_AM_Auckland_Wellington, GMT20220914-193051_Recording_as_640x960.mp4,00_53_07.75,0.4408503472805023, WineBottle1, 282.08:417.61:273.52:430.88
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_44.00,0.3791070580482483, ChampagneGlass, 595.07:204.98:18.55:51.5
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_44.25,0.3083648979663849, WineBottle1, 658.71:295.11:23.27:81.53
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_48.50,0.5894689559936523, ChampagneGlass, 614.94:281.99:23.07:75.5
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_48.50,0.25490596890449524, WineBottle1, 614.84:282.35:20.47:74.46
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_49.00,0.2293521910905838, ChampagneGlass, 576.69:248.09:18.31:54.1
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_49.25,0.38197067379951477, ChampagneGlass, 675.4:275.07:21.14:73.24
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_50.00,0.2982921600341797, ChampagneGlass, 635.16:235.87:19.18:45.93
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_50.50,0.3030540645122528, ChampagneGlass, 655.76:237.33:19.18:50.35
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_50.75,0.22459836304187775, ChampagneGlass, 674.9:236.08:20.25:50.44
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_52.25,0.8502695560455322, Cocktail3, 636.15:258.57:31.87:95.31
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_52.50,0.5135782957077026, Cocktail3, 636.41:260.79:27.58:95.49
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_52.75,0.5135782957077026, Cocktail3, 636.41:260.79:27.58:95.49
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_53.75,0.3242819607257843, WineBottle2, 538.18:22.71:58.46:44.6
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_00_54.00,0.3242819607257843, WineBottle2, 538.18:22.71:58.46:44.6
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_16.00,0.20525716245174408, BeerBottle, 7.11:263.34:14.14:207.31
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_16.50,0.37009090185165405, Shots, 425.84:116.7:90.93:52.0
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_16.25,0.20525716245174408, BeerBottle, 7.11:263.34:14.14:207.31
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_29.75,0.22150732576847076, WineBottle2, 422.81:352.47:742.71:193.06
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_31.75,0.7420340776443481, WineGlass, 27.35:249.64:54.61:113.47
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_33.75,0.35596364736557007, Shots, 21.1:193.74:42.09:43.08
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_33.75,0.2722940742969513, Shots, 15.09:189.75:30.12:49.34
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_34.00,0.24158914387226105, Shots, 597.7:193.69:71.4:38.76
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_34.25,0.24158914387226105, Shots, 597.7:193.69:71.4:38.76
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_43.50,0.21602821350097656, ChampagneGlass, 343.15:246.98:19.53:55.85
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_44.00,0.21369601786136627, ChampagneGlass, 436.4:355.03:21.78:77.9
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_53.50,0.20093871653079987, ChampagneGlass, 284.74:226.96:16.14:42.47
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_58.25,0.3746642470359802, BeerBottle, 671.65:224.18:254.2:448.36
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_01_58.50,0.5324464440345764, BeerBottle, 679.48:224.35:240.3:448.14
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_02_08.00,0.22212561964988708, ChampagneGlass, 589.41:204.42:17.87:47.48
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_02_41.25,0.4765108823776245, Cocktail3, 10.12:379.7:20.19:137.67
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_02_53.25,0.4962157607078552, Cocktail2, 403.04:226.51:793.93:444.98
SWIS129, Laptop, May_2_2024_0802_AM, GMT20240501-200216_Recording_1366x768.mp4,00_03_07.50,0.3865474760532379, ChampagneGlass, 261.8:214.78:20.94:94.9
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_22.25,0.6693531274795532, Red-Solo-Cups, 386.24:410.29:110.55:54.82
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_22.50,0.6693531274795532, Red-Solo-Cups, 386.24:410.29:110.55:54.82
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_28.25,0.5247241854667664, WineBottle1, 428.84:771.09:196.08:57.82
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_28.75,0.3495369851589203, Red-Solo-Cups, 388.97:399.28:154.08:106.3
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_28.50,0.5247241854667664, WineBottle1, 428.84:771.09:196.08:57.82
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_30.75,0.2676020562648773, Red-Solo-Cups, 388.74:399.55:154.32:106.37
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_32.75,0.44025084376335144, WineBottle2, 387.54:400.2:153.16:105.8
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_34.00,0.37422940135002136, WineBottle2, 387.38:400.24:152.65:105.37
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_34.00,0.22197750210762024, Red-Solo-Cups, 387.76:400.5:151.96:105.01
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_33.75,0.36550599336624146, WineBottle2, 387.37:400.17:153.2:105.62
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_34.25,0.37422940135002136, WineBottle2, 387.38:400.24:152.65:105.37
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_00_34.25,0.22197750210762024, Red-Solo-Cups, 387.76:400.5:151.96:105.01
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_00.75,0.3050156235694885, WineBottle2, 470.62:368.53:34.69:115.98
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_01.00,0.23069170117378235, WineBottle2, 368.42:361.93:26.06:110.98
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_01.25,0.23069170117378235, WineBottle2, 368.42:361.93:26.06:110.98
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_03.75,0.2715798318386078, WineBottle2, 374.24:255.56:197.13:48.42
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_06.75,0.4799397587776184, BeerBottle, 406.51:242.59:67.23:53.61
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_07.00,0.2733013331890106, BeerBottle, 408.56:240.76:79.24:45.13
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_07.25,0.41417065262794495, BeerBottle, 440.66:242.25:145.13:48.4
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_11.25,0.20299561321735382, WineBottle2, 322.33:437.72:206.83:83.21
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_11.75,0.3968563377857208, WineBottle2, 351.17:435.33:250.09:72.15
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_12.00,0.3715687692165375, WineBottle2, 428.15:336.76:86.39:100.37
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_14.75,0.5489035248756409, WineBottle1, 469.01:298.77:79.53:147.36
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_22.75,0.2839944660663605, BeerBottle, 368.16:224.26:37.56:47.69
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_02_23.00,0.8654235005378723, WineBottle2, 343.2:413.09:61.54:93.73
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_04_46.50,0.7499675154685974, Shots, 357.08:320.78:160.79:107.46
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_04_46.75,0.7499675154685974, Shots, 357.08:320.78:160.79:107.46
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_05_30.75,0.20431232452392578, WineBottle1, 520.11:494.81:80.05:520.73
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_06_45.25,0.5027261972427368, Shots, 385.0:323.34:39.46:46.77
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_07_45.75,0.23671533167362213, ChampagneGlass, 499.09:342.09:13.74:46.15
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_08_19.75,0.3089369535446167, Cocktail2, 315.47:101.53:211.27:141.47
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_08_28.50,0.6252098679542542, Cocktail2, 348.8:94.18:246.43:135.2
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_09_17.75,0.32962456345558167, BeerBottle, 343.14:499.3:56.87:197.37
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_09_54.25,0.21337243914604187, ChampagneGlass, 524.9:498.87:19.1:38.07
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_09_54.50,0.21337243914604187, ChampagneGlass, 524.9:498.87:19.1:38.07
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_08.00,0.5342682003974915, BeerBottle, 259.09:302.24:91.16:52.46
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_08.50,0.5469690561294556, BeerBottle, 245.94:298.99:66.62:54.01
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_10.25,0.28226327896118164, WineBottle2, 258.75:249.21:92.82:61.94
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_10.75,0.449590265750885, WineBottle2, 263.93:236.21:99.8:53.57
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_23.00,0.45116958022117615, BeerBottle, 242.36:304.54:59.23:65.23
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_11_51.75,0.25590434670448303, BeerBottle, 323.4:510.88:77.03:32.04
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_13_36.75,0.6680187582969666, Cocktail3, 252.16:416.0:76.78:193.24
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_13_55.75,0.6148794293403625, Shots, 355.25:522.36:76.53:55.97
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_13_56.50,0.718436062335968, Shots, 349.56:529.7:78.42:47.93
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_13_57.00,0.25442951917648315, Shots, 348.77:525.36:79.91:50.66
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_13_56.75,0.7018287181854248, Shots, 348.73:529.56:78.15:48.15
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_16_13.50,0.3173358142375946, Shots, 363.73:267.68:57.86:36.23
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_17_16.25,0.29334673285484314, Red-Solo-Cups, 281.84:66.72:64.87:75.4
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_18_02.00,0.47925305366516113, WineBottle2, 381.89:423.37:34.72:39.77
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_18_02.25,0.30231475830078125, WineBottle2, 381.48:422.94:36.34:38.99
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_18_02.75,0.36914780735969543, WineBottle2, 381.88:417.94:32.39:38.07
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_18_07.50,0.7331687808036804, WineBottle1, 366.33:334.58:123.67:427.33
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_18_07.75,0.6781437397003174, WineBottle1, 365.99:333.85:124.3:429.72
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_21_16.75,0.3141089081764221, ChampagneGlass, 264.4:120.44:20.07:43.13
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_21_17.00,0.2832006514072418, ChampagneGlass, 263.0:127.49:20.41:41.33
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_21_17.25,0.3469129204750061, ChampagneGlass, 262.28:117.6:20.42:44.28
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_08.25,0.39664167165756226, BeerBottle, 366.46:260.11:156.27:51.08
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_08.50,0.26979339122772217, Shots, 349.02:346.34:39.01:40.18
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_31.00,0.5591320395469666, Shots, 352.38:679.37:86.56:23.72
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_33.50,0.4834263324737549, Shots, 349.28:682.42:78.62:17.46
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_42.25,0.8942444920539856, Red-Solo-Cups, 332.31:447.44:59.98:79.82
PAPA63, Phone, Aug_4_2023_0334_PM_Auckland_Wellington, GMT20230804-033432_Recording_1554x1600.mp4,00_22_42.50,0.9133630990982056, Red-Solo-Cups, 331.98:447.49:60.15:79.38
